path,name,size,mime,modified,drive,id
Rcl 88121/00249 Comunicacao assinada - Mandado 71532025. Mandado de intimacao despachodecisao_PGR_SEJ_ce96f7e7.pdf,00249 Comunicacao assinada - Mandado 71532025. Mandado de intimacao despachodecisao_PGR_SEJ_ce96f7e7.pdf,254943,application/pdf,2026-09-11T12:38:45Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXKBJS52VZJHFHI75XTCAD4ZR5B
Rcl 88121/00250 Peticao - Peticao_7c8b8bd6.pdf,00250 Peticao - Peticao_7c8b8bd6.pdf,291404,application/pdf,2026-09-11T12:37:38Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXMKDQ4ZER5DJE37KW5SFTO5OYW
Rcl 88121/00251 Recibo de peticao eletronica - Recibo de Peticao Eletronica _260a0f93.pdf,00251 Recibo de peticao eletronica - Recibo de Peticao Eletronica _260a0f93.pdf,117149,application/pdf,2026-09-11T12:38:25Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVIC5JR2TDQN5BZPKCTTWJTCN3X
Rcl 88121/00252 Despacho - Despacho_02c5ce97.pdf,00252 Despacho - Despacho_02c5ce97.pdf,103698,application/pdf,2026-09-11T12:37:42Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUDHZYVBIV4CFG2WOOGLAI2FERM
Rcl 88121/00253 Mandado de intimacao - n. 71532025_ec8953fc.pdf,00253 Mandado de intimacao - n. 71532025_ec8953fc.pdf,177435,application/pdf,2026-09-11T12:38:48Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVNZVLZLO63UNDJFPZJPU3ARFME
Rcl 88121/00254 Mandado de intimacao - n. 71522025_ec04e1bf.pdf,00254 Mandado de intimacao - n. 71522025_ec04e1bf.pdf,244219,application/pdf,2026-09-11T12:37:46Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIT5YXX4BV4KAVF2SGGSUA6IL37C
Rcl 88121/00255 Comunicacao assinada - Oficio 273412025. Comunica despachodecisao _SEJ_d7f0b909.pdf,00255 Comunicacao assinada - Oficio 273412025. Comunica despachodecisao _SEJ_d7f0b909.pdf,202119,application/pdf,2026-09-11T12:39:00Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRQZQZ7SW63WJB2FMX2ZIA3C2HT
Rcl 88121/00256 Peticao - Peticao_fab22d88.pdf,00256 Peticao - Peticao_fab22d88.pdf,391606,application/pdf,2026-09-11T12:38:32Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVCAGZLMK7H3JB24BYPLMC7IO66
Rcl 88121/00257 Procuracao - Procuracao_ff18e9d1.pdf,00257 Procuracao - Procuracao_ff18e9d1.pdf,3748186,application/pdf,2026-09-11T12:38:32Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITLCQGKEK3JMNE3G2GDGKKHNBP7
Rcl 88121/00258 Documentos comprobatorios - Documentos comprobatorios_82351bb7.pdf,00258 Documentos comprobatorios - Documentos comprobatorios_82351bb7.pdf,385838,application/pdf,2026-09-11T12:38:38Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXOSYCT4W4NKJBZU7XBLTV5Z2X3
Rcl 88121/00259 Recibo de peticao eletronica - Recibo de Peticao Eletronica _5fe055ec.pdf,00259 Recibo de peticao eletronica - Recibo de Peticao Eletronica _5fe055ec.pdf,117211,application/pdf,2026-09-11T12:37:38Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVGTCPFGOTS5RBLXJUROZEIJH26
Rcl 88121/00260 Peticao - Peticao_c955509e.pdf,00260 Peticao - Peticao_c955509e.pdf,159894,application/pdf,2026-09-11T12:38:33Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQ5GGNXI4DU6JEYF4GT35MQWWHQ
Rcl 88121/00261 Procuracao - Procuracao_1006214a.pdf,00261 Procuracao - Procuracao_1006214a.pdf,391519,application/pdf,2026-09-11T12:37:09Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIW3IONXOCXYKFGIB73UCDHCNGW6
Rcl 88121/00262 Procuracao - Procuracao_e423f135.pdf,00262 Procuracao - Procuracao_e423f135.pdf,154476,application/pdf,2026-09-11T12:38:27Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIX7RIQ4DNWUHBGZJZZNL2GZ25W4
Rcl 88121/00263 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c244bb36.pdf,00263 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c244bb36.pdf,117188,application/pdf,2026-09-11T12:37:08Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUBQC5QD2JCF5AJSNDAHREXVJXK
Rcl 88121/00264 Peticao - Peticao_6a2ece3b.pdf,00264 Peticao - Peticao_6a2ece3b.pdf,284489,application/pdf,2026-09-11T12:38:49Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXZAL5RIXZ3NRBLJGNEXI24T5O5
Rcl 88121/00265 Documentos comprobatorios - Documentos comprobatorios_84d4b44a.pdf,00265 Documentos comprobatorios - Documentos comprobatorios_84d4b44a.pdf,462519,application/pdf,2026-09-11T12:37:32Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIR7AYW2UHNOVRFKQZDG6CWJA5CD
Rcl 88121/00266 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c36b999d.pdf,00266 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c36b999d.pdf,117187,application/pdf,2026-09-11T12:37:13Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRFOKS6VPL5A5G3FKOFTYBPCE6B
Rcl 88121/00267 Peticao - Peticao_a3b13240.pdf,00267 Peticao - Peticao_a3b13240.pdf,331884,application/pdf,2026-09-11T12:38:58Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIT4RUGDXHW2UFE3NJQKMTKRTMZ4
Rcl 88121/00268 Recibo de peticao eletronica - Recibo de Peticao Eletronica _ce30bb31.pdf,00268 Recibo de peticao eletronica - Recibo de Peticao Eletronica _ce30bb31.pdf,117137,application/pdf,2026-09-11T12:38:39Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQOQD4HRKS57BAKAGGTQOQBUNVK
Rcl 88121/00269 Peticao - Peticao_c27aee0d.pdf,00269 Peticao - Peticao_c27aee0d.pdf,233226,application/pdf,2026-09-11T12:38:36Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQU3O7NIP6DGVBL33HSYNAKV7GA
Rcl 88121/00270 Procuracao - Procuracao_2f21ece8.pdf,00270 Procuracao - Procuracao_2f21ece8.pdf,433236,application/pdf,2026-09-11T12:38:14Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWAWBX2PTRF2RFLI6MTSM62HY5Z
Rcl 88121/00271 Recibo de peticao eletronica - Recibo de Peticao Eletronica _3c75716e.pdf,00271 Recibo de peticao eletronica - Recibo de Peticao Eletronica _3c75716e.pdf,117172,application/pdf,2026-09-11T12:38:24Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQ3K6E2Y2TE4FHKMBV4X7QJHNXT
Rcl 88121/00272 Peticao - Peticao_2cd9fa38.pdf,00272 Peticao - Peticao_2cd9fa38.pdf,201695,application/pdf,2026-09-11T12:37:53Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIST2FQAQ5WLDFHYNQ32XCKEVVUR
Rcl 88121/00273 Recibo de peticao eletronica - Recibo de Peticao Eletronica _796de77d.pdf,00273 Recibo de peticao eletronica - Recibo de Peticao Eletronica _796de77d.pdf,117166,application/pdf,2026-09-11T12:38:31Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVOUHGIKPHEGZBY65DEFO5MGG7S
Rcl 88121/00274 Peticao - Peticao_64547195.pdf,00274 Peticao - Peticao_64547195.pdf,163896,application/pdf,2026-09-11T12:38:31Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISOU75MXGSLI5BZEEF2WCYQ5RU2
Rcl 88121/00275 Procuracao - Procuracao_b69867a6.pdf,00275 Procuracao - Procuracao_b69867a6.pdf,768286,application/pdf,2026-09-11T12:37:55Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXHGCQCE3BMIZEJH6AETUSSHLKC
Rcl 88121/00276 Documentos comprobatorios - Documentos comprobatorios_74b24cb6.pdf,00276 Documentos comprobatorios - Documentos comprobatorios_74b24cb6.pdf,1437871,application/pdf,2026-09-11T12:38:45Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWIEQMJ7I4O4ZEKUDY3T4PERW3Y
Rcl 88121/00277 Documentos de identificacao - Documentos de identificacao_ad9fb680.pdf,00277 Documentos de identificacao - Documentos de identificacao_ad9fb680.pdf,414923,application/pdf,2026-09-11T12:37:29Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQMKOYREFQP3ZEIOCDENXQR4MGN
Rcl 88121/00278 Recibo de peticao eletronica - Recibo de Peticao Eletronica _dd20c006.pdf,00278 Recibo de peticao eletronica - Recibo de Peticao Eletronica _dd20c006.pdf,117239,application/pdf,2026-09-11T12:38:23Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWIV5FRTWXKWNEJFUID4JPLDUCO
"Rcl 88121/00279 Peticao - Safra Credito, Financiamento e Investimento SA_0a38060d.pdf","00279 Peticao - Safra Credito, Financiamento e Investimento SA_0a38060d.pdf",185484,application/pdf,2026-09-11T12:38:50Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISFOPDTSM25T5G3PXOONH3QQU2R
Rcl 88121/00280 Procuracao_f3614639.pdf,00280 Procuracao_f3614639.pdf,3514615,application/pdf,2026-09-11T12:38:58Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITYZCBCJB7PNFE2XCJ7IRAMQZJN
Rcl 88121/00281 Documento comprobatorio - Cedula de Credito Bancario n. 010090001 359011_6dcd8a50.pdf,00281 Documento comprobatorio - Cedula de Credito Bancario n. 010090001 359011_6dcd8a50.pdf,367520,application/pdf,2026-09-11T12:37:13Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUMY55HFQMUO5AIEGMWJ6TUGNKR
Rcl 88121/00282 Documento comprobatorio - CNH de Luiz Antonio Bull_a453b8ee.pdf,00282 Documento comprobatorio - CNH de Luiz Antonio Bull_a453b8ee.pdf,338988,application/pdf,2026-09-11T12:38:09Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISA2TN6E64JNRH3ON7HF653XHJ3
Rcl 88121/00283 Documento comprobatorio - Ficha Cadastral - Veiculos - Pessoa Fisica_37b7e45d.pdf,00283 Documento comprobatorio - Ficha Cadastral - Veiculos - Pessoa Fisica_37b7e45d.pdf,235580,application/pdf,2026-09-11T12:38:38Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVKPBCXHTLBLZFZAXLN532WNBD2
Rcl 88121/00284 Documento comprobatorio - Termo de Avaliacao de Veiculo_c7344306.pdf,00284 Documento comprobatorio - Termo de Avaliacao de Veiculo_c7344306.pdf,861124,application/pdf,2026-09-11T12:38:00Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXMEEB73MHMJ5DID6BC5PAD5ZKF
Rcl 88121/00285 Documento comprobatorio - Orcamento de Operacao de Credito Direto ao Consumidor (CDC) - Veiculos_8471766a.pdf,00285 Documento comprobatorio - Orcamento de Operacao de Credito Direto ao Consumidor (CDC) - Veiculos_8471766a.pdf,617464,application/pdf,2026-09-11T12:38:04Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISXHJWYRJP7ONAICXEBOBZPZF54
Rcl 88121/00286 Recibo de peticao eletronica_34fe19a9.pdf,00286 Recibo de peticao eletronica_34fe19a9.pdf,118496,application/pdf,2026-09-11T12:38:58Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWASOEV7MX2YBHKFZCQPPGZMIMR
Rcl 88121/00287 Peticao inicial - Peticao inicial_d7d5307a.pdf,00287 Peticao inicial - Peticao inicial_d7d5307a.pdf,238195,application/pdf,2026-09-11T12:38:15Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIT6V2WD2JU7GVB2I4FMBRAS2MKX
Rcl 88121/00288 Procuracao - Procuracao_605cfee4.pdf,00288 Procuracao - Procuracao_605cfee4.pdf,3585319,application/pdf,2026-09-11T12:38:38Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWC4T57YFNJPVB3XO6MYGUIN7GU
Rcl 88121/00289 Procuracao - Procuracao_f68a5143.pdf,00289 Procuracao - Procuracao_f68a5143.pdf,205241,application/pdf,2026-09-11T12:38:34Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITDZ5SQLP5DEBBK7I5Q4HREGTIQ
Rcl 88121/00290 Recibo de peticao eletronica - Recibo de Peticao Eletronica _ecb17827.pdf,00290 Recibo de peticao eletronica - Recibo de Peticao Eletronica _ecb17827.pdf,117900,application/pdf,2026-09-11T12:37:27Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVSTVWTT6347VHKPX7EL56CIIS6
Rcl 88121/00291 Peticao - Peticao_57ca225c.pdf,00291 Peticao - Peticao_57ca225c.pdf,297509,application/pdf,2026-09-11T12:37:16Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWJQ7K3AFNB7BALR4QOELREDB2G
Rcl 88121/00292 Procuracao - Procuracao_1435789a.pdf,00292 Procuracao - Procuracao_1435789a.pdf,155325,application/pdf,2026-09-11T12:37:18Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIU66YRETHI5IRBYOGIACDS2YDDO
Rcl 88121/00293 Recibo de peticao eletronica - Recibo de Peticao Eletronica _e5e1b155.pdf,00293 Recibo de peticao eletronica - Recibo de Peticao Eletronica _e5e1b155.pdf,117176,application/pdf,2026-09-11T12:37:27Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIR5BBN2XLKMXRH3FUGNY2PPVM7Q
Rcl 88121/00294 Peticao - Peticao_681ddbbf.pdf,00294 Peticao - Peticao_681ddbbf.pdf,177899,application/pdf,2026-09-11T12:37:54Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISKTP7Y5AWG6BELL6R67NZAEE47
Rcl 88121/00295 Recibo de peticao eletronica - Recibo de Peticao Eletronica _8737d83b.pdf,00295 Recibo de peticao eletronica - Recibo de Peticao Eletronica _8737d83b.pdf,117143,application/pdf,2026-09-11T12:38:45Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVJ6CDQ65RERNDLM2AQPM45BGPL
Rcl 88121/00296 Peticao - Peticao_83d5d36c.pdf,00296 Peticao - Peticao_83d5d36c.pdf,562892,application/pdf,2026-09-11T12:38:37Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVFDWHVQRFGN5DI7BDAH4FYIMDO
Rcl 88121/00297 Recibo de peticao eletronica - Recibo de Peticao Eletronica _87da029f.pdf,00297 Recibo de peticao eletronica - Recibo de Peticao Eletronica _87da029f.pdf,117238,application/pdf,2026-09-11T12:37:57Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUUO5RSDQXCSFB2BE5GVSQE2IPG
Rcl 88121/00298 Peticao - Peticao_f8380422.pdf,00298 Peticao - Peticao_f8380422.pdf,273550,application/pdf,2026-09-11T12:38:42Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISRO4WPC6C2WRCIZU2BNNKJXA5Z
Rcl 88121/00299 Documentos comprobatorios - Documentos comprobatorios_3b608616.pdf,00299 Documentos comprobatorios - Documentos comprobatorios_3b608616.pdf,799464,application/pdf,2026-09-11T12:38:06Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXFT5T56PPPCRFIRXEU2M4GYNWU
Rcl 88121/00300 Documentos comprobatorios - Documentos comprobatorios_78ac3bd1.pdf,00300 Documentos comprobatorios - Documentos comprobatorios_78ac3bd1.pdf,140770,application/pdf,2026-09-11T12:37:28Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQM4E5YSDNOCJA32WT6D56INYIT
Rcl 88121/00301 Recibo de peticao eletronica - Recibo de Peticao Eletronica _0301240d.pdf,00301 Recibo de peticao eletronica - Recibo de Peticao Eletronica _0301240d.pdf,117195,application/pdf,2026-09-11T12:38:17Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWL3WQG2NAKMBH2T23R35RQBBVG
Rcl 88121/00302 Peticao - Peticao_82fb0aef.pdf,00302 Peticao - Peticao_82fb0aef.pdf,101697,application/pdf,2026-09-11T12:38:50Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWS4MTTO5A6ZBE2WPF6HB5M2EIW
Rcl 88121/00303 Recibo de peticao eletronica - Recibo de Peticao Eletronica _b5bcf840.pdf,00303 Recibo de peticao eletronica - Recibo de Peticao Eletronica _b5bcf840.pdf,117152,application/pdf,2026-09-11T12:37:59Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISYNOPDPUQ7NNEKBX64P3FMVBZV
Rcl 88121/00304 Peticao - Senado Federal_f5bff2e6.pdf,00304 Peticao - Senado Federal_f5bff2e6.pdf,2358639,application/pdf,2026-09-11T12:37:09Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIW3IAU36UALSJFITRJHB6KAC36K
Rcl 88121/00305 Despacho - Despacho_434f7a91.pdf,00305 Despacho - Despacho_434f7a91.pdf,111798,application/pdf,2026-09-11T12:38:03Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRKNYW6ZOWZ4NG35CYP5SQIRAN5
Rcl 88121/00306 Comunicacao assinada - Oficio 16522026. Comunica despachodecisao _SEJ_ded312cf.pdf,00306 Comunicacao assinada - Oficio 16522026. Comunica despachodecisao _SEJ_ded312cf.pdf,191896,application/pdf,2026-09-11T12:38:43Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWYCXCWONH2RBFLC62OZMUMDUVD
Rcl 88121/00307 Peticao - Peticao_69401503.pdf,00307 Peticao - Peticao_69401503.pdf,104518,application/pdf,2026-09-11T12:38:54Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIT3AGP7THQG7NGZTDURZQU4MJON
Rcl 88121/00308 Recibo de peticao eletronica - Recibo de Peticao Eletronica _f0b8e2d9.pdf,00308 Recibo de peticao eletronica - Recibo de Peticao Eletronica _f0b8e2d9.pdf,117152,application/pdf,2026-09-11T12:38:11Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIR7XOD7EAP7G5EIGDBNLS53N5YH
Rcl 88121/00309 Despacho - Despacho_c40a6879.pdf,00309 Despacho - Despacho_c40a6879.pdf,111695,application/pdf,2026-09-11T12:38:16Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISFWIGHKOU2XZC2RY2AKHI6POZT
Rcl 88121/00310 Comunicacao assinada - Oficio 20912026. Determinacao cumprimento despachodecisao_SEJ_964ec05f.pdf,00310 Comunicacao assinada - Oficio 20912026. Determinacao cumprimento despachodecisao_SEJ_964ec05f.pdf,200007,application/pdf,2026-09-11T12:38:55Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISJBXG5BUZNG5GZ3BSEWRN7WWCQ
Rcl 88121/00311 Despacho - Despacho_62f071be.pdf,00311 Despacho - Despacho_62f071be.pdf,113141,application/pdf,2026-09-11T12:37:07Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISJ5NHSFAI5GFBKRF6OIQ5XGUW7
Rcl 88121/00312 Certidao de transito em julgado - Certidao de transito em julgado_4e0601d2.pdf,00312 Certidao de transito em julgado - Certidao de transito em julgado_4e0601d2.pdf,52729,application/pdf,2026-09-11T12:38:41Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIV6GXVETUEEMZDLVVUAIKNALCKI
Rcl 88121/00316 Comunicacao assinada - CERTIDAO_f1bd302b.pdf,00316 Comunicacao assinada - CERTIDAO_f1bd302b.pdf,153499,application/pdf,2026-09-11T12:38:05Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIV5N22Y5ND3ANG24Q3XFSRQGDMZ
Rcl 88121/00319 Comunicacao assinada - CERTIDAO_652601c1.pdf,00319 Comunicacao assinada - CERTIDAO_652601c1.pdf,153251,application/pdf,2026-09-11T12:37:32Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUCSYY4JYKTABGJOXTWOWM5K4XR
Rcl 88121/00320 Peticao - Peticao_dc6b1193.pdf,00320 Peticao - Peticao_dc6b1193.pdf,270758,application/pdf,2026-09-11T12:37:34Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQCKUBSPL737JE3HAB4UFC4NL2C
Rcl 88121/00321 Procuracao - Procuracao_f42fd3f5.pdf,00321 Procuracao - Procuracao_f42fd3f5.pdf,151897,application/pdf,2026-09-11T12:38:36Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIR7EPUM6KFJWNB3HMP5BV736UDU
Rcl 88121/00322 Recibo de peticao eletronica - Recibo de Peticao Eletronica _737bde5c.pdf,00322 Recibo de peticao eletronica - Recibo de Peticao Eletronica _737bde5c.pdf,117205,application/pdf,2026-09-11T12:38:41Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWNTAKYJUZHTNGIO4RYS6AZVIEN
Rcl 88121/00323 Peticao - Peticao_eb24f913.pdf,00323 Peticao - Peticao_eb24f913.pdf,167024,application/pdf,2026-09-11T12:38:36Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXHBO3YGWE3AZG34RJUO26WAORT
Rcl 88121/00324 Procuracao - Procuracao_1b26d1dc.pdf,00324 Procuracao - Procuracao_1b26d1dc.pdf,522176,application/pdf,2026-09-11T12:38:37Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVUZVKZTPYG4VHLZDVMLKLFW4G5
Rcl 88121/00325 Recibo de peticao eletronica - Recibo de Peticao Eletronica _e37a63a9.pdf,00325 Recibo de peticao eletronica - Recibo de Peticao Eletronica _e37a63a9.pdf,117193,application/pdf,2026-09-11T12:38:07Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWCAO7O5H5VONH2XWPICNZVVGNH
Rcl 88121/00326 Despacho - Despacho_ed78925c.pdf,00326 Despacho - Despacho_ed78925c.pdf,98592,application/pdf,2026-09-11T12:38:53Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRNAWFSU5GJSNBLLI2XIUNVPUAZ
